Run 	T Sent 	T Received 	Message ID 	dT
101 	2015-04-04 14:17:35.600968 	2015-04-04 14:17:35.606536 	5 	0:00:00.005568
102 	2015-04-04 14:17:35.619214 	2015-04-04 14:17:35.624092 	2 	0:00:00.004878
103 	2015-04-04 14:17:35.636448 	2015-04-04 14:17:35.641760 	3 	0:00:00.005312
104 	2015-04-04 14:17:35.654191 	2015-04-04 14:17:35.659090 	0 	0:00:00.004899
105 	2015-04-04 14:17:35.671738 	2015-04-04 14:17:35.677230 	2 	0:00:00.005492
106 	2015-04-04 14:17:35.689193 	2015-04-04 14:17:35.694096 	8 	0:00:00.004903
107 	2015-04-04 14:17:35.706750 	2015-04-04 14:17:35.711855 	4 	0:00:00.005105
108 	2015-04-04 14:17:35.724181 	2015-04-04 14:17:35.728988 	3 	0:00:00.004807
109 	2015-04-04 14:17:35.739298 	2015-04-04 14:17:35.744606 	8 	0:00:00.005308
110 	2015-04-04 14:17:35.756700 	2015-04-04 14:17:35.761659 	9 	0:00:00.004959
111 	2015-04-04 14:17:35.774223 	2015-04-04 14:17:35.779336 	3 	0:00:00.005113
112 	2015-04-04 14:17:35.791693 	2015-04-04 14:17:35.796950 	0 	0:00:00.005257
113 	2015-04-04 14:17:35.809251 	2015-04-04 14:17:35.815166 	7 	0:00:00.005915
114 	2015-04-04 14:17:35.825735 	2015-04-04 14:17:35.830918 	6 	0:00:00.005183
115 	2015-04-04 14:17:35.841717 	2015-04-04 14:17:35.847341 	2 	0:00:00.005624
116 	2015-04-04 14:17:35.858223 	2015-04-04 14:17:35.863876 	9 	0:00:00.005653
117 	2015-04-04 14:17:35.874236 	2015-04-04 14:17:35.880187 	5 	0:00:00.005951
118 	2015-04-04 14:17:35.890842 	2015-04-04 14:17:35.896740 	4 	0:00:00.005898
119 	2015-04-04 14:17:35.909212 	2015-04-04 14:17:35.914293 	5 	0:00:00.005081
120 	2015-04-04 14:17:35.926529 	2015-04-04 14:17:35.931558 	6 	0:00:00.005029
121 	2015-04-04 14:17:35.944177 	2015-04-04 14:17:35.949223 	0 	0:00:00.005046
122 	2015-04-04 14:17:35.961744 	2015-04-04 14:17:35.966737 	2 	0:00:00.004993
123 	2015-04-04 14:17:35.979174 	2015-04-04 14:17:35.984245 	8 	0:00:00.005071
124 	2015-04-04 14:17:35.996860 	2015-04-04 14:17:36.001884 	2 	0:00:00.005024
125 	2015-04-04 14:17:36.014225 	2015-04-04 14:17:36.020154 	5 	0:00:00.005929
126 	2015-04-04 14:17:36.031769 	2015-04-04 14:17:36.036801 	9 	0:00:00.005032
127 	2015-04-04 14:17:36.049317 	2015-04-04 14:17:36.055141 	1 	0:00:00.005824
128 	2015-04-04 14:17:36.066761 	2015-04-04 14:17:36.071712 	7 	0:00:00.004951
129 	2015-04-04 14:17:36.082704 	2015-04-04 14:17:36.088629 	8 	0:00:00.005925
130 	2015-04-04 14:17:36.099269 	2015-04-04 14:17:36.104198 	1 	0:00:00.004929
131 	2015-04-04 14:17:36.115209 	2015-04-04 14:17:36.120697 	0 	0:00:00.005488
132 	2015-04-04 14:17:36.131723 	2015-04-04 14:17:36.136595 	8 	0:00:00.004872
133 	2015-04-04 14:17:36.146927 	2015-04-04 14:17:36.152889 	2 	0:00:00.005962
134 	2015-04-04 14:17:36.164290 	2015-04-04 14:17:36.169320 	4 	0:00:00.005030
135 	2015-04-04 14:17:36.180261 	2015-04-04 14:17:36.186197 	9 	0:00:00.005936
136 	2015-04-04 14:17:36.196772 	2015-04-04 14:17:36.201683 	3 	0:00:00.004911
137 	2015-04-04 14:17:36.218925 	2015-04-04 14:17:36.224345 	2 	0:00:00.005420
138 	2015-04-04 14:17:36.236741 	2015-04-04 14:17:36.241628 	1 	0:00:00.004887
139 	2015-04-04 14:17:36.252018 	2015-04-04 14:17:36.257147 	6 	0:00:00.005129
140 	2015-04-04 14:17:36.268267 	2015-04-04 14:17:36.273115 	4 	0:00:00.004848
141 	2015-04-04 14:17:36.284235 	2015-04-04 14:17:36.290159 	3 	0:00:00.005924
142 	2015-04-04 14:17:36.302823 	2015-04-04 14:17:36.307823 	7 	0:00:00.005000
143 	2015-04-04 14:17:36.320258 	2015-04-04 14:17:36.325626 	3 	0:00:00.005368
144 	2015-04-04 14:17:36.337765 	2015-04-04 14:17:36.342911 	0 	0:00:00.005146
145 	2015-04-04 14:17:36.355345 	2015-04-04 14:17:36.360527 	6 	0:00:00.005182
146 	2015-04-04 14:17:36.371257 	2015-04-04 14:17:36.376330 	2 	0:00:00.005073
147 	2015-04-04 14:17:36.387218 	2015-04-04 14:17:36.392348 	9 	0:00:00.005130
148 	2015-04-04 14:17:36.403003 	2015-04-04 14:17:36.407955 	6 	0:00:00.004952
149 	2015-04-04 14:17:36.419748 	2015-04-04 14:17:36.424968 	3 	0:00:00.005220
150 	2015-04-04 14:17:36.435651 	2015-04-04 14:17:36.440646 	4 	0:00:00.004995
151 	2015-04-04 14:17:36.452240 	2015-04-04 14:17:36.457498 	8 	0:00:00.005258
152 	2015-04-04 14:17:36.468012 	2015-04-04 14:17:36.472995 	1 	0:00:00.004983
153 	2015-04-04 14:17:36.484767 	2015-04-04 14:17:36.489924 	0 	0:00:00.005157
154 	2015-04-04 14:17:36.500206 	2015-04-04 14:17:36.505601 	8 	0:00:00.005395
155 	2015-04-04 14:17:36.516261 	2015-04-04 14:17:36.521412 	7 	0:00:00.005151
156 	2015-04-04 14:17:36.532369 	2015-04-04 14:17:36.541356 	2 	0:00:00.008987
157 	2015-04-04 14:17:36.553750 	2015-04-04 14:17:36.559256 	5 	0:00:00.005506
158 	2015-04-04 14:17:36.571274 	2015-04-04 14:17:36.576411 	8 	0:00:00.005137
159 	2015-04-04 14:17:36.588770 	2015-04-04 14:17:36.593909 	0 	0:00:00.005139
160 	2015-04-04 14:17:36.606270 	2015-04-04 14:17:36.611390 	9 	0:00:00.005120
161 	2015-04-04 14:17:36.623751 	2015-04-04 14:17:36.628922 	3 	0:00:00.005171
162 	2015-04-04 14:17:36.641310 	2015-04-04 14:17:36.646322 	6 	0:00:00.005012
163 	2015-04-04 14:17:36.658751 	2015-04-04 14:17:36.663899 	2 	0:00:00.005148
164 	2015-04-04 14:17:36.676237 	2015-04-04 14:17:36.681483 	7 	0:00:00.005246
165 	2015-04-04 14:17:36.692038 	2015-04-04 14:17:36.698698 	6 	0:00:00.006660
166 	2015-04-04 14:17:36.711327 	2015-04-04 14:17:36.716443 	5 	0:00:00.005116
167 	2015-04-04 14:17:36.728531 	2015-04-04 14:17:36.733740 	4 	0:00:00.005209
168 	2015-04-04 14:17:36.746243 	2015-04-04 14:17:36.751145 	3 	0:00:00.004902
169 	2015-04-04 14:17:36.763795 	2015-04-04 14:17:36.769069 	6 	0:00:00.005274
170 	2015-04-04 14:17:36.781240 	2015-04-04 14:17:36.786187 	0 	0:00:00.004947
171 	2015-04-04 14:17:36.798837 	2015-04-04 14:17:36.804299 	6 	0:00:00.005462
172 	2015-04-04 14:17:36.816227 	2015-04-04 14:17:36.821186 	2 	0:00:00.004959
173 	2015-04-04 14:17:36.833805 	2015-04-04 14:17:36.839194 	5 	0:00:00.005389
174 	2015-04-04 14:17:36.851222 	2015-04-04 14:17:36.856278 	9 	0:00:00.005056
175 	2015-04-04 14:17:36.868810 	2015-04-04 14:17:36.874105 	4 	0:00:00.005295
176 	2015-04-04 14:17:36.884726 	2015-04-04 14:17:36.889840 	6 	0:00:00.005114
177 	2015-04-04 14:17:36.901284 	2015-04-04 14:17:36.906733 	4 	0:00:00.005449
178 	2015-04-04 14:17:36.917228 	2015-04-04 14:17:36.922472 	6 	0:00:00.005244
179 	2015-04-04 14:17:36.933770 	2015-04-04 14:17:36.939196 	2 	0:00:00.005426
180 	2015-04-04 14:17:36.949645 	2015-04-04 14:17:36.954585 	6 	0:00:00.004940
181 	2015-04-04 14:17:36.966248 	2015-04-04 14:17:36.972181 	2 	0:00:00.005933
182 	2015-04-04 14:17:36.986364 	2015-04-04 14:17:36.991325 	4 	0:00:00.004961
183 	2015-04-04 14:17:37.003798 	2015-04-04 14:17:37.009099 	2 	0:00:00.005301
184 	2015-04-04 14:17:37.019262 	2015-04-04 14:17:37.024112 	7 	0:00:00.004850
185 	2015-04-04 14:17:37.036261 	2015-04-04 14:17:37.041443 	4 	0:00:00.005182
186 	2015-04-04 14:17:37.052025 	2015-04-04 14:17:37.056919 	5 	0:00:00.004894
187 	2015-04-04 14:17:37.068767 	2015-04-04 14:17:37.073925 	3 	0:00:00.005158
188 	2015-04-04 14:17:37.084860 	2015-04-04 14:17:37.089782 	9 	0:00:00.004922
189 	2015-04-04 14:17:37.101251 	2015-04-04 14:17:37.106637 	3 	0:00:00.005386
190 	2015-04-04 14:17:37.117067 	2015-04-04 14:17:37.122079 	6 	0:00:00.005012
191 	2015-04-04 14:17:37.133757 	2015-04-04 14:17:37.138850 	9 	0:00:00.005093
192 	2015-04-04 14:17:37.151294 	2015-04-04 14:17:37.156615 	4 	0:00:00.005321
193 	2015-04-04 14:17:37.168769 	2015-04-04 14:17:37.174169 	9 	0:00:00.005400
194 	2015-04-04 14:17:37.186253 	2015-04-04 14:17:37.191109 	0 	0:00:00.004856
195 	2015-04-04 14:17:37.203767 	2015-04-04 14:17:37.208922 	7 	0:00:00.005155
196 	2015-04-04 14:17:37.221299 	2015-04-04 14:17:37.226990 	8 	0:00:00.005691
197 	2015-04-04 14:17:37.238764 	2015-04-04 14:17:37.243962 	4 	0:00:00.005198
198 	2015-04-04 14:17:37.256327 	2015-04-04 14:17:37.261156 	5 	0:00:00.004829
199 	2015-04-04 14:17:37.272277 	2015-04-04 14:17:37.278356 	7 	0:00:00.006079
200 	2015-04-04 14:17:37.288774 	2015-04-04 14:17:37.293680 	5 	0:00:00.004906
201 	2015-04-04 14:17:37.304494 	2015-04-04 14:17:37.310440 	6 	0:00:00.005946
202 	2015-04-04 14:17:37.321305 	2015-04-04 14:17:37.326345 	8 	0:00:00.005040
203 	2015-04-04 14:17:37.337092 	2015-04-04 14:17:37.342622 	0 	0:00:00.005530
204 	2015-04-04 14:17:37.353761 	2015-04-04 14:17:37.358603 	1 	0:00:00.004842
205 	2015-04-04 14:17:37.369541 	2015-04-04 14:17:37.375737 	4 	0:00:00.006196
206 	2015-04-04 14:17:37.386271 	2015-04-04 14:17:37.391148 	3 	0:00:00.004877
207 	2015-04-04 14:17:37.402031 	2015-04-04 14:17:37.407238 	5 	0:00:00.005207
208 	2015-04-04 14:17:37.418776 	2015-04-04 14:17:37.423680 	4 	0:00:00.004904
209 	2015-04-04 14:17:37.434544 	2015-04-04 14:17:37.441393 	1 	0:00:00.006849
210 	2015-04-04 14:17:37.453761 	2015-04-04 14:17:37.458939 	9 	0:00:00.005178
211 	2015-04-04 14:17:37.471307 	2015-04-04 14:17:37.476710 	1 	0:00:00.005403
212 	2015-04-04 14:17:37.488805 	2015-04-04 14:17:37.493885 	4 	0:00:00.005080
213 	2015-04-04 14:17:37.506305 	2015-04-04 14:17:37.511421 	3 	0:00:00.005116
214 	2015-04-04 14:17:37.523762 	2015-04-04 14:17:37.528919 	1 	0:00:00.005157
215 	2015-04-04 14:17:37.541275 	2015-04-04 14:17:37.546544 	8 	0:00:00.005269
216 	2015-04-04 14:17:37.558793 	2015-04-04 14:17:37.563966 	0 	0:00:00.005173
217 	2015-04-04 14:17:37.576280 	2015-04-04 14:17:37.581567 	3 	0:00:00.005287
218 	2015-04-04 14:17:37.593738 	2015-04-04 14:17:37.598785 	6 	0:00:00.005047
219 	2015-04-04 14:17:37.611384 	2015-04-04 14:17:37.616539 	1 	0:00:00.005155
220 	2015-04-04 14:17:37.627028 	2015-04-04 14:17:37.631994 	7 	0:00:00.004966
221 	2015-04-04 14:17:37.643783 	2015-04-04 14:17:37.648927 	6 	0:00:00.005144
222 	2015-04-04 14:17:37.659917 	2015-04-04 14:17:37.664996 	9 	0:00:00.005079
223 	2015-04-04 14:17:37.676294 	2015-04-04 14:17:37.681917 	4 	0:00:00.005623
224 	2015-04-04 14:17:37.692152 	2015-04-04 14:17:37.697173 	5 	0:00:00.005021
225 	2015-04-04 14:17:37.708815 	2015-04-04 14:17:37.713954 	9 	0:00:00.005139
226 	2015-04-04 14:17:37.724568 	2015-04-04 14:17:37.730160 	8 	0:00:00.005592
227 	2015-04-04 14:17:37.741305 	2015-04-04 14:17:37.747297 	0 	0:00:00.005992
228 	2015-04-04 14:17:37.758125 	2015-04-04 14:17:37.763331 	2 	0:00:00.005206
229 	2015-04-04 14:17:37.773808 	2015-04-04 14:17:37.778917 	0 	0:00:00.005109
230 	2015-04-04 14:17:37.789744 	2015-04-04 14:17:37.794778 	3 	0:00:00.005034
231 	2015-04-04 14:17:37.806319 	2015-04-04 14:17:37.811571 	0 	0:00:00.005252
232 	2015-04-04 14:17:37.822045 	2015-04-04 14:17:37.827139 	9 	0:00:00.005094
233 	2015-04-04 14:17:37.838802 	2015-04-04 14:17:37.844073 	4 	0:00:00.005271
234 	2015-04-04 14:17:37.854540 	2015-04-04 14:17:37.859553 	9 	0:00:00.005013
235 	2015-04-04 14:17:37.871306 	2015-04-04 14:17:37.877176 	1 	0:00:00.005870
236 	2015-04-04 14:17:37.887991 	2015-04-04 14:17:37.893117 	5 	0:00:00.005126
237 	2015-04-04 14:17:37.903792 	2015-04-04 14:17:37.909283 	6 	0:00:00.005491
238 	2015-04-04 14:17:37.919561 	2015-04-04 14:17:37.924659 	4 	0:00:00.005098
239 	2015-04-04 14:17:37.936303 	2015-04-04 14:17:37.941551 	9 	0:00:00.005248
240 	2015-04-04 14:17:37.952324 	2015-04-04 14:17:37.958350 	7 	0:00:00.006026
241 	2015-04-04 14:17:37.968837 	2015-04-04 14:17:37.974061 	2 	0:00:00.005224
242 	2015-04-04 14:17:37.984735 	2015-04-04 14:17:37.989675 	4 	0:00:00.004940
243 	2015-04-04 14:17:38.001421 	2015-04-04 14:17:38.006694 	7 	0:00:00.005273
244 	2015-04-04 14:17:38.016999 	2015-04-04 14:17:38.022023 	8 	0:00:00.005024
245 	2015-04-04 14:17:38.033871 	2015-04-04 14:17:38.039124 	5 	0:00:00.005253
246 	2015-04-04 14:17:38.049698 	2015-04-04 14:17:38.055315 	6 	0:00:00.005617
247 	2015-04-04 14:17:38.066355 	2015-04-04 14:17:38.071612 	9 	0:00:00.005257
248 	2015-04-04 14:17:38.081939 	2015-04-04 14:17:38.086861 	4 	0:00:00.004922
249 	2015-04-04 14:17:38.098796 	2015-04-04 14:17:38.103907 	7 	0:00:00.005111
250 	2015-04-04 14:17:38.114726 	2015-04-04 14:17:38.119809 	3 	0:00:00.005083
251 	2015-04-04 14:17:38.131287 	2015-04-04 14:17:38.137149 	6 	0:00:00.005862
252 	2015-04-04 14:17:38.147804 	2015-04-04 14:17:38.152994 	4 	0:00:00.005190
253 	2015-04-04 14:17:38.163782 	2015-04-04 14:17:38.169525 	1 	0:00:00.005743
254 	2015-04-04 14:17:38.180430 	2015-04-04 14:17:38.186058 	5 	0:00:00.005628
255 	2015-04-04 14:17:38.196353 	2015-04-04 14:17:38.202328 	7 	0:00:00.005975
256 	2015-04-04 14:17:38.212737 	2015-04-04 14:17:38.217857 	2 	0:00:00.005120
257 	2015-04-04 14:17:38.228846 	2015-04-04 14:17:38.233900 	6 	0:00:00.005054
258 	2015-04-04 14:17:38.244537 	2015-04-04 14:17:38.249521 	3 	0:00:00.004984
259 	2015-04-04 14:17:38.261293 	2015-04-04 14:17:38.266472 	0 	0:00:00.005179
260 	2015-04-04 14:17:38.277206 	2015-04-04 14:17:38.282274 	7 	0:00:00.005068
261 	2015-04-04 14:17:38.293783 	2015-04-04 14:17:38.298902 	1 	0:00:00.005119
262 	2015-04-04 14:17:38.311063 	2015-04-04 14:17:38.316429 	8 	0:00:00.005366
263 	2015-04-04 14:17:38.328812 	2015-04-04 14:17:38.333890 	9 	0:00:00.005078
264 	2015-04-04 14:17:38.346071 	2015-04-04 14:17:38.350996 	0 	0:00:00.004925
265 	2015-04-04 14:17:38.361246 	2015-04-04 14:17:38.366800 	9 	0:00:00.005554
266 	2015-04-04 14:17:38.378782 	2015-04-04 14:17:38.383619 	6 	0:00:00.004837
267 	2015-04-04 14:17:38.396278 	2015-04-04 14:17:38.401841 	0 	0:00:00.005563
268 	2015-04-04 14:17:38.413832 	2015-04-04 14:17:38.418968 	8 	0:00:00.005136
269 	2015-04-04 14:17:38.431293 	2015-04-04 14:17:38.437258 	5 	0:00:00.005965
270 	2015-04-04 14:17:38.448804 	2015-04-04 14:17:38.453950 	4 	0:00:00.005146
271 	2015-04-04 14:17:38.466280 	2015-04-04 14:17:38.471499 	1 	0:00:00.005219
272 	2015-04-04 14:17:38.483788 	2015-04-04 14:17:38.488618 	6 	0:00:00.004830
273 	2015-04-04 14:17:38.498819 	2015-04-04 14:17:38.503969 	9 	0:00:00.005150
274 	2015-04-04 14:17:38.516262 	2015-04-04 14:17:38.521134 	2 	0:00:00.004872
