Run 	T Sent 	T Received 	Message ID 	dT
163 	2015-04-21 00:00:19.967272 	2015-04-21 00:00:19.984163 	8 	0:00:00.016891
164 	2015-04-21 00:00:19.984266 	2015-04-21 00:00:20.001163 	2 	0:00:00.016897
165 	2015-04-21 00:00:20.001284 	2015-04-21 00:00:20.019161 	3 	0:00:00.017877
166 	2015-04-21 00:00:20.019266 	2015-04-21 00:00:20.037168 	9 	0:00:00.017902
167 	2015-04-21 00:00:20.037286 	2015-04-21 00:00:20.054126 	5 	0:00:00.016840
168 	2015-04-21 00:00:20.054229 	2015-04-21 00:00:20.072170 	3 	0:00:00.017941
169 	2015-04-21 00:00:20.072273 	2015-04-21 00:00:20.091164 	9 	0:00:00.018891
170 	2015-04-21 00:00:20.091268 	2015-04-21 00:00:20.109163 	4 	0:00:00.017895
171 	2015-04-21 00:00:20.109286 	2015-04-21 00:00:20.126171 	7 	0:00:00.016885
172 	2015-04-21 00:00:20.126275 	2015-04-21 00:00:20.144188 	5 	0:00:00.017913
173 	2015-04-21 00:00:20.144295 	2015-04-21 00:00:20.163167 	3 	0:00:00.018872
174 	2015-04-21 00:00:20.163270 	2015-04-21 00:00:20.181171 	0 	0:00:00.017901
175 	2015-04-21 00:00:20.181289 	2015-04-21 00:00:20.198174 	6 	0:00:00.016885
176 	2015-04-21 00:00:20.198277 	2015-04-21 00:00:20.216168 	9 	0:00:00.017891
177 	2015-04-21 00:00:20.216272 	2015-04-21 00:00:20.233204 	4 	0:00:00.016932
178 	2015-04-21 00:00:20.233309 	2015-04-21 00:00:20.251180 	7 	0:00:00.017871
179 	2015-04-21 00:00:20.251283 	2015-04-21 00:00:20.268167 	1 	0:00:00.016884
180 	2015-04-21 00:00:20.268271 	2015-04-21 00:00:20.286169 	8 	0:00:00.017898
181 	2015-04-21 00:00:20.286272 	2015-04-21 00:00:20.303168 	4 	0:00:00.016896
182 	2015-04-21 00:00:20.303272 	2015-04-21 00:00:20.320174 	1 	0:00:00.016902
183 	2015-04-21 00:00:20.320278 	2015-04-21 00:00:20.338174 	9 	0:00:00.017896
184 	2015-04-21 00:00:20.338278 	2015-04-21 00:00:20.355181 	2 	0:00:00.016903
185 	2015-04-21 00:00:20.355285 	2015-04-21 00:00:20.372172 	5 	0:00:00.016887
186 	2015-04-21 00:00:20.372275 	2015-04-21 00:00:20.390168 	9 	0:00:00.017893
187 	2015-04-21 00:00:20.390274 	2015-04-21 00:00:20.407164 	5 	0:00:00.016890
188 	2015-04-21 00:00:20.407267 	2015-04-21 00:00:20.425169 	1 	0:00:00.017902
189 	2015-04-21 00:00:20.425293 	2015-04-21 00:00:20.442166 	7 	0:00:00.016873
190 	2015-04-21 00:00:20.442269 	2015-04-21 00:00:20.459165 	8 	0:00:00.016896
191 	2015-04-21 00:00:20.459269 	2015-04-21 00:00:20.477183 	6 	0:00:00.017914
192 	2015-04-21 00:00:20.477305 	2015-04-21 00:00:20.494196 	3 	0:00:00.016891
193 	2015-04-21 00:00:20.494299 	2015-04-21 00:00:20.512165 	0 	0:00:00.017866
194 	2015-04-21 00:00:20.512269 	2015-04-21 00:00:20.530169 	6 	0:00:00.017900
195 	2015-04-21 00:00:20.530276 	2015-04-21 00:00:20.547184 	9 	0:00:00.016908
196 	2015-04-21 00:00:20.547287 	2015-04-21 00:00:20.564168 	8 	0:00:00.016881
197 	2015-04-21 00:00:20.564271 	2015-04-21 00:00:20.583165 	4 	0:00:00.018894
198 	2015-04-21 00:00:20.583269 	2015-04-21 00:00:20.601180 	3 	0:00:00.017911
199 	2015-04-21 00:00:20.601302 	2015-04-21 00:00:20.619169 	9 	0:00:00.017867
