Run 	T Sent 	T Received 	Message ID 	dT
106 	2015-04-04 15:52:55.457184 	2015-04-04 15:52:55.460548 	9 	0:00:00.003364
107 	2015-04-04 15:52:55.472129 	2015-04-04 15:52:55.476244 	7 	0:00:00.004115
108 	2015-04-04 15:52:55.487187 	2015-04-04 15:52:55.490613 	0 	0:00:00.003426
109 	2015-04-04 15:52:55.502172 	2015-04-04 15:52:55.506273 	5 	0:00:00.004101
110 	2015-04-04 15:52:55.517152 	2015-04-04 15:52:55.520615 	6 	0:00:00.003463
111 	2015-04-04 15:52:55.532162 	2015-04-04 15:52:55.535572 	2 	0:00:00.003410
112 	2015-04-04 15:52:55.547193 	2015-04-04 15:52:55.550621 	0 	0:00:00.003428
113 	2015-04-04 15:52:55.562143 	2015-04-04 15:52:55.565631 	3 	0:00:00.003488
114 	2015-04-04 15:52:55.577218 	2015-04-04 15:52:55.580943 	1 	0:00:00.003725
115 	2015-04-04 15:52:55.592184 	2015-04-04 15:52:55.595556 	5 	0:00:00.003372
116 	2015-04-04 15:52:55.607073 	2015-04-04 15:52:55.610580 	7 	0:00:00.003507
117 	2015-04-04 15:52:55.622102 	2015-04-04 15:52:55.625419 	6 	0:00:00.003317
118 	2015-04-04 15:52:55.636014 	2015-04-04 15:52:55.639551 	0 	0:00:00.003537
119 	2015-04-04 15:52:55.652200 	2015-04-04 15:52:55.655864 	5 	0:00:00.003664
120 	2015-04-04 15:52:55.667139 	2015-04-04 15:52:55.670688 	8 	0:00:00.003549
121 	2015-04-04 15:52:55.682175 	2015-04-04 15:52:55.685614 	9 	0:00:00.003439
122 	2015-04-04 15:52:55.697163 	2015-04-04 15:52:55.700646 	7 	0:00:00.003483
123 	2015-04-04 15:52:55.712197 	2015-04-04 15:52:55.715613 	6 	0:00:00.003416
124 	2015-04-04 15:52:55.727160 	2015-04-04 15:52:55.730611 	3 	0:00:00.003451
125 	2015-04-04 15:52:55.742150 	2015-04-04 15:52:55.745639 	6 	0:00:00.003489
126 	2015-04-04 15:52:55.757168 	2015-04-04 15:52:55.760618 	4 	0:00:00.003450
127 	2015-04-04 15:52:55.772160 	2015-04-04 15:52:55.775607 	2 	0:00:00.003447
128 	2015-04-04 15:52:55.787142 	2015-04-04 15:52:55.790690 	9 	0:00:00.003548
129 	2015-04-04 15:52:55.802162 	2015-04-04 15:52:55.806452 	3 	0:00:00.004290
130 	2015-04-04 15:52:55.817114 	2015-04-04 15:52:55.820684 	8 	0:00:00.003570
131 	2015-04-04 15:52:55.832198 	2015-04-04 15:52:55.835644 	0 	0:00:00.003446
132 	2015-04-04 15:52:55.847113 	2015-04-04 15:52:55.850529 	2 	0:00:00.003416
133 	2015-04-04 15:52:55.862194 	2015-04-04 15:52:55.865616 	3 	0:00:00.003422
134 	2015-04-04 15:52:55.877174 	2015-04-04 15:52:55.880631 	6 	0:00:00.003457
135 	2015-04-04 15:52:55.892624 	2015-04-04 15:52:55.896043 	5 	0:00:00.003419
136 	2015-04-04 15:52:55.907144 	2015-04-04 15:52:55.910618 	8 	0:00:00.003474
137 	2015-04-04 15:52:55.922246 	2015-04-04 15:52:55.925696 	3 	0:00:00.003450
138 	2015-04-04 15:52:55.937304 	2015-04-04 15:52:55.954923 	4 	0:00:00.017619
139 	2015-04-04 15:52:55.967170 	2015-04-04 15:52:55.970588 	7 	0:00:00.003418
140 	2015-04-04 15:52:55.982160 	2015-04-04 15:52:55.985995 	5 	0:00:00.003835
141 	2015-04-04 15:52:55.997206 	2015-04-04 15:52:56.000578 	0 	0:00:00.003372
142 	2015-04-04 15:52:56.012164 	2015-04-04 15:52:56.015857 	6 	0:00:00.003693
143 	2015-04-04 15:52:56.027213 	2015-04-04 15:52:56.030616 	0 	0:00:00.003403
144 	2015-04-04 15:52:56.042166 	2015-04-04 15:52:56.045620 	3 	0:00:00.003454
145 	2015-04-04 15:52:56.057244 	2015-04-04 15:52:56.060762 	7 	0:00:00.003518
146 	2015-04-04 15:52:56.072149 	2015-04-04 15:52:56.075640 	0 	0:00:00.003491
147 	2015-04-04 15:52:56.087212 	2015-04-04 15:52:56.090662 	7 	0:00:00.003450
148 	2015-04-04 15:52:56.102132 	2015-04-04 15:52:56.105535 	6 	0:00:00.003403
149 	2015-04-04 15:52:56.117214 	2015-04-04 15:52:56.120689 	1 	0:00:00.003475
150 	2015-04-04 15:52:56.132140 	2015-04-04 15:52:56.135530 	7 	0:00:00.003390
151 	2015-04-04 15:52:56.146110 	2015-04-04 15:52:56.149643 	6 	0:00:00.003533
152 	2015-04-04 15:52:56.162151 	2015-04-04 15:52:56.165572 	5 	0:00:00.003421
153 	2015-04-04 15:52:56.177163 	2015-04-04 15:52:56.180580 	7 	0:00:00.003417
154 	2015-04-04 15:52:56.192231 	2015-04-04 15:52:56.195703 	3 	0:00:00.003472
155 	2015-04-04 15:52:56.207193 	2015-04-04 15:52:56.210648 	8 	0:00:00.003455
156 	2015-04-04 15:52:56.222207 	2015-04-04 15:52:56.225726 	7 	0:00:00.003519
157 	2015-04-04 15:52:56.237152 	2015-04-04 15:52:56.240518 	0 	0:00:00.003366
158 	2015-04-04 15:52:56.252218 	2015-04-04 15:52:56.255736 	9 	0:00:00.003518
159 	2015-04-04 15:52:56.267163 	2015-04-04 15:52:56.277271 	6 	0:00:00.010108
160 	2015-04-04 15:52:56.289673 	2015-04-04 15:52:56.293104 	2 	0:00:00.003431
161 	2015-04-04 15:52:56.304797 	2015-04-04 15:52:56.308298 	4 	0:00:00.003501
162 	2015-04-04 15:52:56.319711 	2015-04-04 15:52:56.323335 	5 	0:00:00.003624
163 	2015-04-04 15:52:56.334685 	2015-04-04 15:52:56.338229 	2 	0:00:00.003544
164 	2015-04-04 15:52:56.349674 	2015-04-04 15:52:56.353109 	9 	0:00:00.003435
165 	2015-04-04 15:52:56.364706 	2015-04-04 15:52:56.368191 	5 	0:00:00.003485
166 	2015-04-04 15:52:56.379664 	2015-04-04 15:52:56.383069 	1 	0:00:00.003405
167 	2015-04-04 15:52:56.394710 	2015-04-04 15:52:56.398433 	8 	0:00:00.003723
168 	2015-04-04 15:52:56.409702 	2015-04-04 15:52:56.413133 	6 	0:00:00.003431
169 	2015-04-04 15:52:56.424677 	2015-04-04 15:52:56.428587 	5 	0:00:00.003910
170 	2015-04-04 15:52:56.439693 	2015-04-04 15:52:56.443106 	2 	0:00:00.003413
171 	2015-04-04 15:52:56.454647 	2015-04-04 15:52:56.458112 	8 	0:00:00.003465
172 	2015-04-04 15:52:56.469702 	2015-04-04 15:52:56.473268 	4 	0:00:00.003566
173 	2015-04-04 15:52:56.484660 	2015-04-04 15:52:56.488057 	1 	0:00:00.003397
174 	2015-04-04 15:52:56.499717 	2015-04-04 15:52:56.503084 	0 	0:00:00.003367
175 	2015-04-04 15:52:56.514697 	2015-04-04 15:52:56.518084 	5 	0:00:00.003387
176 	2015-04-04 15:52:56.528716 	2015-04-04 15:52:56.532344 	8 	0:00:00.003628
177 	2015-04-04 15:52:56.542700 	2015-04-04 15:52:56.546082 	2 	0:00:00.003382
178 	2015-04-04 15:52:56.556717 	2015-04-04 15:52:56.560212 	1 	0:00:00.003495
179 	2015-04-04 15:52:56.572632 	2015-04-04 15:52:56.576062 	3 	0:00:00.003430
180 	2015-04-04 15:52:56.587613 	2015-04-04 15:52:56.591057 	9 	0:00:00.003444
181 	2015-04-04 15:52:56.602671 	2015-04-04 15:52:56.606086 	3 	0:00:00.003415
182 	2015-04-04 15:52:56.617679 	2015-04-04 15:52:56.621178 	6 	0:00:00.003499
